Generation,Candidate,Fitness
0,"5,4,7,3,6,7,7,5,2,6,4,4,5,7,2,2,6,4,7,7,7,1,5,6,4,2,7,4,2,7,5,5,1,2,6,6,5,2,1,7,1,3,7,7,7,1,3,4,6,2,7,1,5,1,1,4,4,7,3,2,6,3,2,4,1,1,1,6,3,1,3,3,3,1,2,1,7,5,3,7,6,7,2,5,6,4,5,4,6,2,4,5,7,3,7,3,5,5,7,2,3,1,3,7,5,3,2,3,5,7,4","0.1372,323.6181640625"
0,"4,4,5,2,1,5,5,6,7,5,6,7,4,4,7,7,5,2,6,6,5,2,6,6,3,5,3,3,4,2,6,7,1,4,2,4,6,3,4,2,5,7,5,2,6,1,2,2,5,7,2,3,5,7,5,2,6,6,6,1,1,4,2,7,7,1,6,3,7,5,5,2,4,2,2,4,1,6,6,4,1,2,7,6,7,3,3,3,7,6,2,3,4,4,5,6,2,4,1,1,7,6,1,6,7,6,5,1,7,3,3","0.2178,326.4111328125"
0,"3,3,5,4,3,6,6,6,7,5,5,3,6,3,5,4,2,4,3,3,6,3,6,4,1,3,4,7,5,3,5,7,7,6,7,4,3,6,2,2,3,2,7,7,7,3,7,1,3,1,4,7,7,5,7,5,7,1,7,6,4,1,3,6,4,2,3,7,1,4,4,1,7,5,4,6,5,1,3,2,6,1,3,1,3,1,6,6,6,3,2,1,7,7,1,5,5,7,7,3,4,2,4,3,2,2,1,6,4,6,3","0.4194,332.126953125"
0,"4,5,6,4,2,7,1,1,5,7,3,4,2,3,7,2,1,1,5,3,4,3,7,1,3,3,7,2,3,2,7,6,4,6,4,4,3,6,5,7,2,4,7,6,3,5,2,2,3,4,4,7,7,4,6,3,4,3,6,5,6,6,3,2,3,4,6,6,2,2,2,2,6,4,3,4,1,2,1,6,2,1,2,5,6,6,4,1,7,4,2,7,5,6,5,2,5,2,6,2,6,3,2,1,4,5,3,3,5,5,6","0.14780000000000004,310.2900390625"
0,"3,4,3,2,6,3,4,5,7,1,3,3,5,4,5,6,5,7,5,6,5,5,5,3,5,6,5,4,1,3,7,4,5,2,5,5,2,1,6,2,5,6,2,5,2,6,1,6,2,4,6,7,1,6,7,5,1,3,6,6,7,2,3,4,4,1,4,3,6,2,2,5,2,3,4,3,1,7,1,1,7,3,5,4,5,7,7,4,1,5,2,3,1,7,6,7,7,1,6,2,4,6,6,3,4,7,6,4,4,7,1","0.3476,319.8076171875"
0,"6,2,7,1,5,4,7,4,3,2,6,2,4,4,7,6,5,6,3,3,4,2,6,3,4,4,4,2,7,4,2,2,7,5,2,5,2,6,7,3,1,3,3,6,4,6,4,3,4,2,6,6,3,6,7,5,5,4,5,7,2,7,5,2,6,3,3,7,4,1,1,7,2,4,2,5,2,5,6,2,7,3,3,3,2,6,7,1,7,6,2,7,5,4,2,3,5,2,6,2,3,7,6,5,5,3,2,1,3,7,5","0.16559999999999997,321.712890625"
0,"4,4,6,7,6,6,1,7,6,5,2,1,4,3,2,3,2,4,1,7,3,1,2,3,6,1,7,1,1,2,4,1,1,3,5,7,2,1,7,3,7,2,4,6,7,4,1,2,7,2,2,7,4,7,4,6,1,5,4,5,7,7,6,1,6,2,5,2,3,1,5,4,4,5,1,6,1,6,1,2,7,1,7,7,1,7,7,2,5,6,2,6,4,7,3,6,2,7,3,1,3,4,5,4,6,5,2,1,4,6,5","0.29179999999999995,306.18359375"
0,"4,2,6,7,6,4,1,6,5,3,1,5,2,4,4,2,1,1,3,2,5,5,5,3,3,6,1,6,1,3,2,3,6,7,4,5,2,5,1,3,3,3,4,7,1,5,4,5,7,1,4,6,3,5,6,4,4,5,1,2,1,1,1,7,3,1,5,7,1,2,2,5,3,2,3,1,2,5,7,7,1,7,4,4,5,6,2,1,1,5,4,7,1,7,5,6,3,3,6,5,2,3,5,5,7,7,7,2,4,1,5","0.27280000000000004,289.712890625"
0,"1,7,6,3,3,6,3,5,3,7,5,5,7,5,4,5,1,6,5,7,6,3,4,5,2,1,4,4,4,4,3,7,5,1,2,3,4,4,1,1,4,6,1,6,3,2,6,3,4,2,7,2,6,7,1,4,4,4,6,7,7,1,7,6,3,3,4,6,2,1,4,5,7,7,1,5,3,6,6,1,4,7,3,3,1,7,5,1,3,4,3,3,7,2,6,7,3,1,2,4,1,3,6,3,3,3,6,5,2,6,6","0.8992,317.0146484375"
0,"1,4,1,4,2,7,3,6,5,2,5,7,4,1,3,4,4,2,6,7,3,1,5,4,1,7,3,3,7,6,7,4,3,4,1,1,2,6,1,2,6,3,3,1,7,7,5,5,6,5,4,5,6,7,1,6,3,1,7,7,2,6,4,2,3,2,3,2,4,6,5,6,5,3,3,7,4,6,1,6,1,7,2,7,4,1,7,5,2,7,2,3,1,2,4,5,6,6,3,5,4,7,3,7,1,1,5,6,3,2,2","0.8992,315.65625"
0,"7,4,4,7,1,4,4,2,7,6,7,5,1,1,6,5,5,4,5,7,6,7,5,7,6,5,7,7,3,3,2,6,6,2,2,7,4,7,5,3,5,6,5,6,3,2,6,1,6,7,4,1,1,2,1,4,1,3,6,2,1,3,6,5,3,3,1,3,4,2,6,4,2,1,7,1,1,4,7,5,4,2,3,2,6,5,6,3,3,6,4,2,2,3,7,3,2,2,1,6,7,3,2,4,6,4,6,7,2,6,5","0.04859999999999998,314.912109375"
0,"7,1,3,5,3,4,1,6,3,6,1,6,2,2,3,6,6,1,7,1,3,6,4,4,1,7,5,6,4,3,4,6,2,2,2,4,2,4,6,7,1,6,3,1,7,3,7,6,3,6,5,3,3,1,4,6,1,3,1,4,3,1,1,7,2,3,1,2,1,7,1,3,6,6,7,6,7,1,3,7,4,3,5,6,7,1,1,1,2,5,6,7,2,1,2,3,2,2,2,3,4,7,2,7,6,5,7,7,2,2,7","0.11199999999999999,286.4716796875"
0,"6,6,7,4,7,1,5,1,5,4,5,3,6,2,3,5,1,4,6,1,3,6,7,1,7,2,3,5,3,7,3,3,6,7,3,1,1,2,3,3,1,2,7,3,1,3,1,7,3,7,4,4,3,6,5,5,2,3,6,1,5,1,3,5,3,3,3,6,4,4,1,6,3,3,3,5,3,5,1,3,2,6,3,7,7,7,5,2,5,6,4,1,7,7,4,1,5,7,4,7,6,2,5,7,4,5,4,2,3,1,6","0.11580000000000001,309.720703125"
0,"3,5,6,2,1,6,5,2,4,5,4,2,2,5,4,5,5,1,5,2,5,6,3,3,6,5,2,4,1,3,1,2,2,5,6,1,1,5,2,2,2,4,3,5,4,5,2,7,3,4,7,5,7,7,6,2,3,6,7,5,2,3,4,3,3,2,6,1,2,3,4,1,5,5,3,7,4,5,6,6,2,5,2,5,7,3,6,5,6,5,5,7,5,3,4,1,7,2,2,7,4,1,6,4,5,2,1,5,7,2,5","0.41000000000000003,308.85546875"
0,"2,7,3,4,7,7,4,4,3,4,4,4,4,6,3,4,4,6,2,1,1,2,7,6,1,7,3,4,6,4,5,6,5,6,5,7,2,1,2,4,2,4,2,5,4,1,5,7,5,5,7,3,7,3,4,5,5,6,4,3,7,6,1,6,1,5,1,2,6,1,7,3,4,6,4,5,2,2,1,1,2,6,1,7,6,6,1,2,3,4,5,6,1,4,5,5,5,7,5,3,1,2,5,4,4,1,3,7,3,2,3","0.8009999999999999,316.126953125"
0,"6,7,5,6,5,7,5,2,7,7,2,3,5,2,4,1,6,6,5,5,3,2,2,7,7,3,5,7,7,5,4,1,2,2,2,4,7,3,4,1,7,3,4,7,5,7,7,5,3,5,7,7,7,1,3,1,5,2,7,4,5,2,3,6,1,6,1,5,3,5,6,7,2,7,4,1,3,6,6,3,7,7,2,4,5,5,6,3,1,5,1,1,4,3,4,4,2,7,2,6,1,2,4,1,3,4,3,1,1,1,1","0.5025999999999999,329.41015625"
0,"4,3,7,5,1,6,3,3,2,5,4,2,5,1,7,2,5,6,4,2,1,1,6,1,5,4,2,1,1,4,4,2,5,1,3,4,1,3,5,6,4,2,3,3,5,3,4,5,3,2,7,5,7,6,7,6,7,1,5,4,3,6,6,7,2,7,2,2,3,4,2,7,1,1,6,1,4,1,2,5,3,3,7,3,2,7,2,5,3,2,3,4,4,7,1,2,7,1,3,4,4,3,3,2,3,6,4,3,7,7,6","0.1482,288.7490234375"
0,"7,4,1,6,4,3,1,7,1,2,1,1,7,4,6,4,5,6,1,1,4,4,1,6,1,7,5,5,3,4,1,2,4,3,6,5,6,4,2,2,5,5,3,1,3,7,4,5,1,2,7,3,6,2,5,7,1,1,4,3,4,7,7,7,5,6,6,3,1,1,2,3,3,6,3,7,1,1,1,2,5,2,4,3,2,3,6,4,6,3,3,4,1,2,1,3,1,5,1,3,7,1,1,5,7,4,7,6,2,6,7","0.28359999999999996,280.513671875"
0,"2,1,3,2,5,6,4,3,1,4,5,1,7,6,2,2,2,4,1,2,1,7,4,5,4,4,2,5,6,5,2,1,2,7,3,1,1,2,2,5,7,3,4,3,5,3,2,1,5,3,5,3,4,5,1,3,2,1,4,7,6,7,7,6,7,7,2,5,6,3,4,3,2,2,1,2,3,2,5,7,1,2,6,6,3,2,7,2,3,2,5,7,7,3,3,2,7,4,3,3,2,3,3,6,2,7,3,4,1,5,3","0.765,285.7587890625"
0,"2,5,3,5,1,1,3,7,7,6,2,6,4,7,7,3,1,5,4,6,6,2,4,1,2,1,3,2,2,7,3,1,7,6,3,6,2,6,2,1,1,1,1,5,6,5,6,1,1,1,6,6,4,4,2,1,1,6,3,4,7,2,5,4,5,1,5,2,2,4,6,5,2,7,4,4,3,5,7,6,2,7,3,3,2,6,1,1,6,4,5,6,2,6,3,3,7,3,6,6,5,1,7,1,6,7,7,1,4,1,3","0.8472,301.189453125"
0,"1,3,3,4,3,1,5,6,1,7,2,6,6,6,1,3,7,7,2,6,6,1,3,7,7,3,6,4,1,7,1,3,7,1,4,2,6,7,7,1,7,6,1,7,5,7,4,6,7,5,3,5,1,4,7,1,7,5,6,1,2,1,5,2,1,4,1,1,4,3,6,2,5,7,3,4,2,6,2,3,5,3,7,4,3,7,4,6,1,4,6,3,5,6,6,1,5,3,6,7,4,3,4,1,1,7,2,7,4,4,2","0.8992,323.8916015625"
0,"5,6,2,4,3,4,6,3,2,3,1,7,7,1,7,4,1,1,7,1,3,4,5,6,2,2,6,5,2,4,5,4,6,1,2,5,6,5,3,4,2,3,2,3,1,1,5,1,4,6,1,1,4,5,1,3,3,5,4,1,5,7,5,6,2,1,2,1,5,5,4,1,5,6,4,3,6,5,5,4,4,5,7,2,1,7,2,5,7,4,5,7,3,6,5,7,6,1,7,2,1,4,2,6,6,2,1,6,7,7,4","0.14459999999999995,297.2802734375"
0,"1,3,5,6,7,6,2,3,2,2,6,6,2,4,1,2,5,7,4,4,5,5,1,2,7,3,5,5,6,3,1,3,5,2,3,1,2,6,6,6,1,1,1,4,2,6,1,2,2,7,6,6,3,1,3,2,5,2,6,7,6,3,4,4,2,5,1,3,4,1,7,1,6,4,5,6,5,1,6,3,6,4,7,6,1,7,6,1,2,5,4,5,6,3,1,5,3,7,1,4,5,1,2,2,1,6,6,7,2,4,6","0.8992,301.0908203125"
0,"6,4,6,3,2,4,2,4,2,7,5,6,4,7,5,7,7,3,1,1,5,5,4,1,5,4,1,4,2,6,5,7,2,5,2,3,4,2,5,3,4,6,2,5,1,4,5,5,4,1,6,4,6,3,4,1,6,7,7,5,1,5,3,5,3,1,3,6,4,5,5,7,4,1,5,7,7,3,5,4,1,4,2,4,5,1,1,1,5,4,7,2,4,2,6,2,4,7,1,2,1,6,6,5,4,6,6,3,1,5,4","0.15859999999999996,304.2783203125"
0,"5,3,5,1,1,7,1,2,6,6,3,7,1,7,6,3,4,6,4,4,6,1,4,7,1,5,3,6,5,1,5,6,4,1,1,1,7,7,4,6,3,3,7,5,1,3,3,7,4,4,4,6,4,6,1,1,5,3,1,5,1,4,1,4,3,7,4,4,5,5,1,4,3,6,2,6,4,1,1,4,3,2,5,2,6,1,6,4,5,7,4,6,7,5,6,5,1,4,7,1,7,5,4,7,1,3,6,6,7,1,6","0.22719999999999996,309.64453125"
0,"3,4,5,6,6,2,1,5,6,4,4,7,3,4,7,6,5,1,3,5,1,6,4,4,3,6,3,7,1,7,6,6,2,5,3,6,5,1,2,6,3,5,4,6,4,7,4,2,3,4,7,3,3,7,5,7,4,4,2,2,5,5,5,4,4,4,2,5,3,1,3,7,6,5,7,3,1,1,7,5,2,6,2,3,1,6,5,7,1,5,5,7,7,6,5,7,7,1,4,1,6,4,3,4,5,3,2,6,1,5,2","0.42100000000000004,333.857421875"
0,"4,7,2,7,1,4,7,6,5,1,3,1,5,6,5,5,7,7,1,2,1,7,2,2,7,4,2,4,3,3,4,3,3,5,7,5,6,4,7,6,4,5,5,4,2,4,6,6,7,6,1,6,2,2,4,4,1,2,1,4,7,5,3,3,3,5,3,4,5,2,4,7,2,1,4,2,3,1,4,3,1,5,6,5,4,2,3,5,5,2,3,3,4,2,4,4,3,5,5,6,2,4,1,6,5,4,6,2,5,3,5","0.13959999999999995,305.318359375"
0,"3,4,7,6,2,4,6,3,2,1,5,7,2,5,1,5,4,4,3,1,5,6,6,3,5,7,5,3,5,6,3,1,2,7,3,2,6,4,3,6,7,3,3,2,1,2,4,2,1,3,1,3,4,5,1,2,3,3,5,2,1,3,5,5,2,4,1,2,7,1,2,4,5,1,4,1,3,1,5,5,5,6,4,2,2,6,2,5,3,4,6,7,6,7,5,7,6,7,4,3,4,6,3,5,7,7,3,3,7,5,5","0.266,296.3388671875"
0,"5,4,7,2,4,4,3,1,1,5,5,2,2,2,2,2,6,2,4,3,4,5,6,3,7,2,7,3,6,7,2,6,6,3,5,2,5,6,1,4,2,6,7,2,3,1,3,7,2,2,4,6,5,6,3,2,6,5,4,1,2,5,5,3,4,4,1,3,7,5,6,2,7,3,2,5,4,1,6,2,4,5,1,6,7,6,1,6,1,2,6,1,2,7,7,3,6,6,3,3,3,5,1,5,5,7,5,3,4,3,5","0.10599999999999998,303.982421875"
0,"1,2,3,6,7,3,6,1,6,1,4,3,3,6,7,4,4,4,7,6,3,7,4,3,5,7,2,3,6,1,4,3,6,1,2,3,4,5,7,4,7,5,2,7,7,4,2,5,2,3,6,7,5,3,3,6,3,1,6,5,6,6,6,2,1,1,5,4,3,6,6,1,1,3,7,7,4,4,6,4,5,6,3,5,3,6,5,7,4,4,5,7,1,4,7,1,5,2,2,2,3,6,6,4,1,5,7,4,3,7,1","0.8992,327.845703125"
0,"2,7,3,5,2,4,7,4,6,6,4,2,3,2,1,4,5,4,6,1,3,5,2,1,1,1,3,4,6,5,5,5,3,2,2,3,3,2,4,1,3,1,7,7,1,7,1,5,7,2,4,7,2,6,7,7,1,1,7,6,1,2,7,6,2,5,2,2,7,4,4,2,2,6,5,2,2,2,5,5,1,5,4,5,4,5,2,5,3,6,3,3,5,7,2,7,7,6,2,1,2,1,5,2,1,2,6,1,1,3,1","0.86,296.6435546875"
0,"7,1,1,4,1,7,4,1,3,2,5,6,4,6,4,1,4,7,3,1,6,6,6,4,4,2,2,5,3,6,2,3,2,3,2,7,6,3,7,2,4,5,3,6,7,2,7,3,2,6,7,7,7,2,7,5,3,1,2,6,3,6,1,6,6,4,1,5,2,6,6,7,6,6,3,2,4,3,5,6,6,6,2,6,6,1,4,1,6,6,4,1,3,6,6,7,6,2,5,1,4,5,2,4,2,3,4,1,5,4,6","0.14380000000000004,321.6904296875"
0,"1,7,4,5,3,5,5,7,5,3,1,3,5,1,2,5,1,1,6,1,5,4,6,3,3,3,3,7,3,2,3,4,7,6,1,6,2,2,3,6,3,2,4,3,2,7,6,7,2,3,6,3,4,5,5,4,7,4,6,4,5,5,6,1,5,3,1,4,1,4,4,2,6,7,1,1,1,6,7,2,1,7,3,6,6,6,7,1,4,6,1,2,2,2,5,6,1,1,6,1,2,1,3,3,7,3,3,7,5,6,1","0.8992,298.2216796875"
0,"2,4,2,3,5,6,7,2,1,6,1,4,2,4,4,6,4,5,2,7,1,1,2,5,3,2,4,4,6,7,6,5,7,4,2,4,4,7,6,5,7,7,5,5,4,3,3,1,4,7,4,6,5,2,7,2,1,6,1,6,1,1,6,2,1,7,4,1,3,6,3,1,1,2,7,3,7,6,3,7,5,6,7,3,2,2,3,1,2,4,7,7,2,2,3,2,3,5,4,4,1,3,2,6,7,6,2,4,2,2,4","0.7822,305.0224609375"
0,"5,2,3,6,4,3,7,4,2,2,3,7,5,5,5,6,2,1,5,7,5,2,4,6,4,1,6,3,2,2,5,5,7,4,1,3,3,2,3,5,6,3,7,6,5,1,7,3,3,1,7,3,1,2,3,2,1,4,6,1,1,6,5,1,3,5,3,5,3,4,1,6,2,5,4,4,3,5,1,7,4,3,4,7,6,5,3,4,1,4,6,6,2,3,7,1,2,7,3,6,6,4,7,6,4,6,1,3,3,3,4","0.11760000000000004,301.4853515625"
0,"5,2,2,3,4,5,6,3,1,6,5,4,1,7,5,7,6,7,3,4,7,1,6,1,3,2,3,5,2,7,3,1,3,5,2,7,3,4,3,3,2,6,3,7,3,2,6,6,3,3,1,1,4,1,5,3,3,3,1,6,2,7,4,7,3,2,2,6,4,7,1,3,2,7,1,4,3,4,3,1,6,6,4,7,3,7,7,3,5,7,2,2,2,1,1,3,5,6,4,1,4,7,6,6,4,6,1,4,3,5,4","0.14959999999999996,295.845703125"
0,"1,2,2,5,2,7,7,2,1,2,4,7,7,4,7,7,1,5,3,2,1,6,7,1,4,7,4,1,3,5,4,7,2,6,7,6,2,6,4,1,6,1,3,5,1,6,3,1,6,1,4,7,5,3,5,4,5,7,2,1,7,6,6,2,6,3,3,6,5,4,2,2,5,1,3,1,5,6,5,4,3,5,6,7,1,1,5,6,4,2,4,3,2,4,7,5,1,2,4,2,5,3,7,2,2,6,5,7,7,4,3","0.8992,309.64453125"
0,"5,4,1,3,6,7,5,5,1,4,7,3,5,1,1,6,1,5,4,3,5,1,1,2,2,3,1,4,2,4,7,1,5,6,1,1,5,7,2,5,1,3,6,2,6,2,4,3,1,1,7,2,6,3,3,2,4,5,3,5,7,5,5,6,5,5,6,6,5,4,6,2,5,5,6,1,6,3,1,7,6,3,1,1,4,6,5,1,6,6,5,6,4,6,5,5,7,1,6,6,1,1,6,3,5,3,1,4,2,5,3","0.2712,304.529296875"
1,"7,4,4,7,1,4,4,2,7,6,7,5,1,1,6,5,5,4,5,7,6,7,5,7,6,5,7,7,3,3,2,6,6,2,2,7,4,7,5,3,5,6,5,6,3,2,6,1,6,7,4,1,1,2,1,4,1,3,6,2,1,3,6,5,3,3,1,3,4,2,6,4,2,1,7,1,1,4,7,5,4,2,3,2,6,5,6,3,3,6,4,2,2,3,7,3,2,2,1,6,7,3,2,4,6,4,6,7,2,6,5","0.04859999999999998,314.912109375"
1,"5,4,2,2,3,4,3,3,1,6,1,4,2,2,2,1,6,1,4,2,3,6,3,3,2,2,6,5,7,3,2,7,4,2,3,3,2,5,2,3,1,6,5,2,6,2,4,5,2,2,3,3,4,2,3,3,3,3,1,1,2,4,1,3,2,4,1,2,4,5,3,2,5,4,5,5,4,1,3,6,4,3,5,6,8,3,1,3,1,4,6,2,2,5,3,3,2,2,3,3,3,6,1,5,6,6,5,5,3,2,5","0.11719999999999997,253.4853515625"
1,"5,1,1,3,3,5,5,5,3,5,1,5,6,1,2,2,5,2,4,4,2,2,1,3,2,6,3,7,5,5,4,4,4,1,3,5,1,4,5,8,1,5,3,1,6,1,4,6,1,5,3,3,2,1,3,3,3,2,1,3,2,1,1,6,2,4,1,2,4,4,2,3,4,3,7,1,2,1,3,5,2,3,4,1,4,1,6,2,3,5,4,5,1,2,2,2,2,4,1,3,2,3,4,3,4,5,5,2,2,1,3","0.14259999999999995,242.3359375"
1,"7,1,3,6,1,4,2,6,2,6,1,5,1,1,6,5,5,2,4,4,5,3,6,2,2,6,4,6,4,3,1,6,5,1,2,5,2,5,4,2,2,6,3,4,6,3,7,3,6,5,4,1,1,1,1,4,1,3,1,1,1,2,2,7,2,3,1,1,1,2,2,3,3,2,7,1,5,4,4,6,4,2,3,6,6,2,2,1,3,5,6,2,2,2,1,3,2,2,1,5,4,6,2,5,6,5,6,7,2,3,5","0.06740000000000002,253.78125"
1,"7,3,3,5,1,4,3,4,4,6,2,6,1,1,5,6,5,2,5,5,4,6,4,3,5,5,6,6,3,3,3,6,1,2,1,3,3,5,5,6,4,7,5,1,4,3,6,5,3,6,4,1,1,1,2,3,1,3,1,1,2,2,1,6,2,3,1,2,2,1,2,3,4,4,6,4,7,1,4,6,2,2,5,5,6,1,1,3,2,5,5,4,2,2,2,3,2,2,1,4,6,4,2,3,5,4,5,7,2,5,6","0.06699999999999995,265.65234375"
1,"5,2,3,4,4,4,6,3,1,5,5,3,2,7,4,5,6,2,2,3,6,3,6,1,3,2,6,4,5,7,2,1,3,3,4,2,3,5,3,1,2,6,4,2,3,1,4,6,3,3,1,1,4,2,5,2,3,4,2,3,2,5,4,7,1,3,1,3,5,5,3,2,2,6,1,4,3,3,1,1,4,5,2,7,5,6,4,2,3,4,3,1,2,4,7,3,6,6,3,1,3,6,4,5,4,7,4,3,3,3,5","0.09079999999999999,268.8173828125"
1,"4,3,3,5,2,5,2,4,2,1,1,1,8,2,6,3,5,6,1,1,2,4,4,1,1,3,4,4,1,4,4,2,1,1,2,5,3,2,3,1,3,3,3,2,3,4,4,5,3,2,6,4,6,5,7,6,4,1,4,3,3,6,6,7,5,6,3,2,1,1,1,5,2,3,3,7,2,1,1,2,4,1,4,3,2,2,5,4,5,2,3,4,1,3,1,3,1,3,2,3,4,2,1,1,4,5,6,3,2,6,5","0.252,247.2314453125"
1,"5,3,8,4,3,4,1,6,2,6,1,4,2,2,2,1,5,1,6,3,3,6,4,3,1,6,7,2,4,5,3,6,5,2,2,2,4,5,4,6,1,6,8,1,7,2,5,7,2,4,4,2,4,5,5,2,4,1,3,1,1,4,1,5,1,2,3,2,4,6,2,2,6,3,2,5,6,1,3,3,4,4,1,6,7,1,1,2,1,1,5,6,2,3,6,3,5,1,1,3,4,5,2,5,7,5,6,5,3,2,7","0.08819999999999995,270.646484375"
