Generation,Candidate,Fitness
4,"5,3,4,2,4,5,3,5,1,3,2,2,4,3,3,2,3,4,4,1,1,2,3,3,2,4,4,3,3,3,3,1,3,3,3,6,2,4,2,5,4,3,3,1,2,6,3,4,1,3,4,2,1,1,4,4,1,1,1,4,4,4,6,6,2,4,1,1,5,1,2,4,3,3,3,5,3,1,3,1,3,6,2,1,3,1,5,3,4,5,2,3,2,1,1,3,1,4,2,3,2,2,4,5,5,4,1,4,4,2,3","0.1482,225.66796875"
4,"5,2,3,4,1,4,5,4,3,1,1,2,5,3,4,4,3,4,2,1,1,2,3,5,2,5,4,5,4,2,3,4,2,2,4,5,3,4,2,2,3,4,2,3,5,4,4,3,2,4,4,1,2,3,3,2,1,2,1,4,5,5,5,6,2,5,1,1,3,3,2,3,1,7,4,4,1,3,4,2,1,2,4,1,6,1,2,4,4,4,2,3,2,2,1,2,3,2,1,1,5,6,3,5,5,4,6,5,3,2,4","0.06520000000000004,231.921875"
4,"6,2,3,3,3,6,4,3,2,3,1,4,2,2,2,4,3,3,3,5,3,4,5,3,4,4,3,4,4,3,4,3,5,1,4,3,2,5,3,7,6,5,5,2,5,3,4,5,2,2,4,1,2,3,2,4,3,3,3,2,2,6,4,6,2,2,1,3,3,4,3,2,5,2,3,3,3,3,2,4,3,4,1,1,5,1,5,2,5,6,4,5,1,3,6,2,1,3,1,4,2,4,4,7,3,5,4,6,3,2,4","0.052200000000000024,254.0546875"
4,"6,1,4,6,1,5,3,4,1,3,1,5,1,3,4,5,3,1,2,1,4,4,5,5,2,4,5,5,2,1,6,5,4,2,1,6,2,4,3,4,1,5,3,3,7,3,6,5,3,6,3,1,3,1,3,4,2,2,3,4,4,5,5,3,2,2,1,4,3,5,4,1,5,6,3,5,1,3,5,4,3,4,4,3,7,1,2,1,3,5,3,4,1,2,1,2,4,2,2,1,5,5,3,5,5,4,6,6,2,3,4","0.06240000000000001,254.919921875"
4,"5,4,3,5,2,4,3,2,4,5,1,8,1,3,4,5,4,1,4,6,6,3,5,4,4,4,4,6,3,5,4,6,5,1,4,6,3,3,3,3,4,5,3,4,3,1,4,2,4,1,4,2,2,1,1,4,6,4,3,1,2,2,5,1,3,5,1,3,4,3,6,3,3,1,6,1,1,3,5,4,3,3,3,2,5,4,4,4,1,5,3,2,1,2,5,1,2,3,2,6,5,2,3,5,6,4,4,6,4,5,4","0.05600000000000005,263.3525390625"
4,"5,3,1,2,2,5,3,6,1,3,2,5,2,4,3,2,4,5,4,1,2,4,6,4,2,3,3,3,3,3,4,2,3,2,4,6,2,3,2,6,4,5,3,2,4,4,2,5,2,4,4,2,2,1,3,2,2,3,2,1,2,5,4,6,3,4,1,4,3,4,1,3,5,7,4,5,3,3,1,3,3,4,3,3,4,1,5,4,3,6,2,5,1,3,1,4,1,2,1,5,2,5,3,6,3,4,7,5,2,3,5","0.0706,246.4873046875"
4,"4,1,2,4,4,6,2,5,3,3,1,1,1,1,3,4,4,2,2,2,4,2,5,4,2,4,3,4,5,5,3,4,4,2,3,4,2,4,3,3,3,4,3,1,5,3,5,5,2,3,4,4,3,2,3,2,1,1,1,3,3,4,6,6,2,3,1,2,4,1,1,2,1,5,4,3,1,2,2,2,2,3,5,3,5,1,3,3,2,3,4,2,1,1,1,2,1,4,3,4,6,1,2,4,4,3,5,3,3,5,2","0.19199999999999995,227.7705078125"
4,"6,1,3,4,1,4,4,5,2,4,1,4,2,1,3,4,5,3,3,1,1,4,4,3,3,4,4,5,2,3,2,4,3,2,3,5,1,3,2,4,1,4,2,2,7,3,5,5,3,5,4,2,1,1,3,2,2,1,1,2,3,5,4,6,3,3,1,4,4,3,1,2,5,7,5,1,4,3,4,3,2,3,4,2,8,1,5,1,3,6,2,3,2,1,1,3,4,2,3,1,4,5,2,7,4,5,4,5,4,3,3","0.07979999999999998,237.9560546875"
4,"5,4,3,5,2,4,3,6,3,3,1,7,1,3,3,5,3,1,3,5,4,4,5,5,3,6,4,5,3,5,6,6,5,2,2,6,2,3,3,4,2,5,3,4,3,3,5,4,3,5,3,1,3,1,2,4,3,3,3,2,2,3,5,2,2,5,1,4,3,3,5,1,4,1,6,5,1,3,5,5,3,3,3,3,6,2,3,4,2,5,3,3,1,2,1,1,2,3,1,3,5,4,3,5,4,4,6,6,2,4,4","0.057599999999999985,260.9541015625"
4,"6,3,3,5,3,4,4,4,3,2,2,5,3,4,4,4,4,6,2,6,6,3,5,1,5,5,2,5,4,4,2,5,4,4,5,2,2,4,3,2,6,3,3,6,2,5,3,3,2,2,4,3,3,4,1,4,5,3,1,3,3,3,6,4,3,5,1,1,3,3,6,3,3,1,7,4,1,3,5,2,1,3,2,1,5,3,5,5,3,5,3,2,1,4,4,2,3,3,4,4,6,2,4,4,5,4,5,5,3,5,4","0.04459999999999997,269.2880859375"
4,"5,1,1,4,3,4,3,6,1,5,1,4,1,2,3,6,2,2,3,3,2,4,5,1,1,4,3,2,4,3,4,1,3,2,2,6,2,4,2,6,3,4,2,1,7,3,6,6,2,3,4,1,1,1,3,4,2,3,1,2,2,5,4,6,2,2,1,3,3,6,1,1,5,7,2,5,3,3,1,4,3,5,3,6,4,1,3,1,3,6,4,3,1,1,2,3,1,3,2,2,3,5,3,6,6,4,3,5,4,2,4","0.08960000000000001,234.8896484375"
4,"5,3,3,6,2,5,4,3,5,3,4,5,2,3,5,5,4,3,3,5,6,5,5,1,6,4,2,4,3,5,4,6,6,1,5,4,2,5,3,3,4,5,4,6,3,1,4,3,2,2,4,2,2,3,1,5,6,3,3,1,2,3,5,3,2,4,1,3,3,4,6,3,3,1,6,1,2,3,5,3,2,4,1,1,5,5,4,4,3,5,5,2,1,2,5,2,2,3,2,5,5,2,4,3,4,6,4,6,3,2,4","0.047799999999999954,270.525390625"
4,"5,2,2,2,3,5,3,6,1,5,1,5,1,2,3,2,2,3,3,1,2,4,6,3,2,4,4,3,3,3,4,2,3,2,2,6,2,4,2,7,4,5,3,1,5,4,4,5,2,4,4,2,1,1,3,4,2,3,1,2,2,5,4,6,2,2,1,4,3,4,1,2,5,7,2,5,4,4,1,4,3,6,3,4,4,1,3,2,3,6,2,4,1,1,1,3,1,3,1,3,1,4,4,7,3,5,1,5,5,2,3","0.1462,236.8935546875"
4,"5,3,3,3,4,4,6,4,3,1,1,2,5,4,4,3,4,6,2,1,1,1,2,5,5,5,4,4,5,4,3,2,3,4,5,5,2,4,2,2,4,3,2,1,1,5,2,4,2,2,4,3,4,4,5,2,1,1,1,4,5,4,7,6,3,5,1,1,3,1,2,3,1,2,5,5,1,1,4,2,1,2,2,1,3,2,6,5,4,4,2,3,2,3,2,2,1,4,1,2,6,1,4,6,5,4,5,3,4,5,3","0.11460000000000004,238.525390625"
4,"5,2,3,6,1,4,5,4,2,5,1,5,1,1,5,5,4,1,4,2,5,5,4,5,2,4,5,4,2,2,4,3,4,1,2,6,2,4,4,3,1,5,2,2,7,4,6,5,1,5,2,1,5,1,1,5,1,3,3,4,3,3,5,5,1,1,1,3,3,6,1,1,5,6,3,4,2,4,5,5,3,4,4,1,6,1,2,1,3,6,3,3,1,1,1,2,3,2,2,1,4,5,2,5,5,3,6,6,2,3,5","0.08240000000000003,247.1552734375"
4,"4,3,4,2,3,2,4,4,3,1,1,2,7,4,3,2,4,6,1,3,3,1,1,2,1,5,3,3,4,4,4,1,5,2,4,5,3,4,2,3,5,3,5,2,4,1,1,5,1,3,1,3,5,3,3,2,2,3,1,2,3,4,7,5,3,4,1,4,5,4,1,2,1,2,3,4,3,2,2,2,2,5,2,2,2,3,6,4,4,4,1,2,2,3,5,2,3,4,4,2,6,2,4,4,5,7,4,5,3,2,2","0.15180000000000005,236.794921875"
4,"4,4,2,4,2,4,3,2,3,4,1,1,1,2,3,2,4,1,1,2,4,7,4,3,2,4,4,3,5,4,4,5,4,3,3,4,3,4,3,2,5,4,1,2,4,1,5,5,3,3,4,2,4,3,3,2,1,1,2,4,3,3,6,5,3,5,1,3,4,1,1,3,1,3,4,4,1,3,2,3,3,2,4,2,3,3,5,3,1,3,1,1,2,3,1,2,1,4,4,4,6,2,1,5,5,3,5,4,3,6,2","0.20120000000000005,231.2314453125"
4,"6,3,8,5,2,5,3,2,3,1,4,2,3,5,4,4,4,5,3,5,4,2,1,2,4,6,3,3,2,5,4,2,5,2,3,5,5,3,3,4,2,3,5,4,2,4,1,4,2,3,2,3,3,2,5,2,1,4,5,3,1,6,5,3,4,4,1,2,4,4,2,1,5,5,5,5,5,3,2,1,5,5,5,6,2,5,6,5,3,6,2,5,5,4,3,3,6,5,2,1,4,5,3,4,4,5,5,6,4,3,3","0.04600000000000004,276.2861328125"
4,"5,1,2,3,2,4,4,3,2,5,1,3,1,2,2,5,7,1,3,1,3,4,5,3,2,4,4,2,2,3,3,1,2,2,2,6,3,3,4,5,1,4,2,1,7,3,6,6,3,4,3,1,1,1,4,6,2,3,1,3,2,5,4,6,1,2,1,4,3,8,1,2,5,7,1,5,4,3,2,4,1,4,3,5,6,1,2,1,3,7,4,3,2,1,2,3,3,2,3,1,3,5,2,5,4,5,3,6,4,2,4","0.10360000000000003,239.2919921875"
4,"5,1,3,3,4,5,5,4,1,5,1,5,1,7,2,5,3,1,1,1,5,4,5,2,2,4,6,2,2,1,3,3,3,1,1,5,2,3,3,5,1,3,3,2,7,3,8,5,3,4,2,2,3,1,4,4,2,4,1,4,2,8,6,6,1,2,1,5,3,6,2,2,5,7,2,6,4,3,2,4,3,5,4,5,6,1,2,1,3,6,3,5,2,1,1,3,1,3,3,1,2,6,3,4,3,3,4,4,2,3,3","0.08099999999999996,251.8310546875"
4,"6,1,4,6,3,5,3,4,1,3,1,5,1,3,4,4,3,1,2,1,4,4,6,5,2,4,5,5,2,1,6,4,4,2,1,6,2,4,3,4,1,5,3,3,7,3,6,5,2,6,3,1,3,1,2,5,2,2,4,4,4,5,5,3,2,2,1,4,3,5,4,1,3,6,3,5,1,3,5,4,3,4,4,3,7,1,2,1,4,4,3,4,1,2,1,2,4,4,2,1,5,4,3,3,5,4,6,6,2,3,4","0.06820000000000004,255.390625"
4,"5,3,2,3,4,4,2,5,2,2,1,5,4,3,4,1,4,6,3,1,1,2,3,5,1,3,4,4,4,5,3,1,4,2,5,5,2,4,1,3,4,3,2,1,3,4,1,5,2,4,4,3,5,4,4,1,1,2,1,4,5,5,7,6,3,4,1,2,3,1,1,3,5,6,3,5,4,2,4,3,2,2,2,2,4,1,5,5,5,6,2,3,1,3,2,2,1,3,1,3,5,2,4,5,4,4,5,4,3,3,4","0.09240000000000004,242.927734375"
4,"5,1,4,5,1,4,4,4,2,5,1,6,1,2,3,5,8,1,4,1,5,4,5,3,3,4,5,3,2,3,3,3,3,1,2,6,1,4,4,3,1,5,2,2,7,3,6,6,1,5,2,1,5,1,3,5,2,3,2,3,3,6,4,6,1,3,1,4,3,7,1,1,5,6,3,6,2,3,2,5,2,5,1,4,6,1,2,1,3,7,5,3,1,1,2,2,3,2,2,1,4,4,2,5,4,3,3,6,3,3,4","0.07279999999999998,252.0283203125"
4,"5,3,3,5,1,5,3,4,3,4,1,7,1,3,4,5,3,1,3,6,4,4,5,5,3,4,5,5,3,2,6,6,5,2,2,6,3,4,3,3,4,5,3,3,4,2,5,3,3,3,3,1,3,1,2,4,5,4,3,4,3,4,5,3,2,5,1,3,3,3,4,2,5,3,6,3,1,3,5,4,3,3,2,3,7,1,3,3,1,5,3,4,1,2,4,2,3,3,2,2,5,3,4,5,7,4,5,7,4,2,4","0.06340000000000001,265.0830078125"
4,"5,2,3,5,2,4,3,5,2,5,1,5,1,1,3,3,3,1,4,1,3,4,5,4,2,4,4,3,3,3,4,2,6,1,1,5,2,3,3,2,4,5,3,2,6,5,6,5,1,4,2,1,5,1,2,4,1,3,3,3,3,5,5,8,1,2,1,4,3,5,1,2,6,6,2,5,2,4,1,4,3,4,3,2,6,1,3,2,3,7,3,4,1,1,1,3,2,1,2,3,4,5,3,7,2,4,3,5,4,3,5","0.08779999999999999,243.990234375"
4,"4,3,1,4,4,4,3,4,1,1,1,1,5,4,3,2,4,6,1,1,1,1,4,3,1,6,1,4,5,4,3,2,4,4,5,5,1,4,2,1,6,4,3,2,6,1,3,6,1,3,5,2,5,4,3,2,1,1,1,4,4,4,7,6,3,6,1,3,4,1,1,3,1,5,5,5,1,1,3,2,2,3,2,1,3,3,6,4,5,3,1,3,1,3,1,2,1,5,1,2,6,1,1,4,6,3,5,3,3,3,2","0.39139999999999997,233.8046875"
4,"6,4,7,3,2,3,5,2,2,3,4,2,1,5,3,5,5,5,2,3,6,2,1,1,5,2,3,3,1,5,4,1,5,1,2,5,5,3,2,5,2,2,5,4,2,2,1,5,2,3,1,4,5,1,5,2,2,4,4,2,1,7,4,3,4,4,1,5,4,5,3,2,5,2,3,4,3,3,5,3,7,6,1,5,2,5,6,5,3,4,2,2,5,4,5,3,5,6,4,1,4,5,4,3,4,6,3,6,3,2,4","0.06440000000000001,266.123046875"
4,"5,4,3,6,1,4,4,6,3,4,1,3,1,1,5,5,5,1,5,2,4,4,5,7,2,4,5,6,3,2,3,5,4,2,1,5,1,6,3,4,1,5,3,5,3,4,6,4,3,6,4,1,2,1,2,4,1,3,4,1,5,3,4,2,3,3,1,3,2,3,3,1,7,5,7,1,1,4,7,4,4,4,4,1,6,2,2,1,2,6,1,4,1,2,1,2,1,1,2,3,6,2,2,5,5,3,6,7,3,5,4","0.06979999999999997,255.587890625"
4,"5,2,1,5,3,5,2,6,1,5,1,5,1,3,3,5,5,2,3,1,5,4,5,4,2,4,4,2,1,2,3,2,4,4,1,6,2,3,1,4,2,3,3,1,4,4,3,5,4,4,4,2,4,1,3,2,2,3,1,3,1,5,6,6,3,2,1,3,3,7,2,2,5,8,2,5,4,3,1,4,3,2,5,2,5,1,3,1,3,6,4,4,1,1,1,3,2,3,1,3,2,4,2,5,2,3,5,5,3,3,4","0.128,240.4306640625"
4,"5,3,2,4,4,5,1,5,2,2,1,1,1,3,3,5,3,2,4,1,3,3,4,3,2,5,5,2,3,3,2,2,4,4,4,4,2,3,2,2,3,4,4,2,7,2,3,8,2,3,4,2,6,2,3,2,3,1,1,3,5,3,6,5,2,4,1,4,4,2,1,3,2,7,5,5,2,2,3,4,3,4,3,6,6,2,2,3,5,3,2,4,1,1,1,3,1,4,1,1,3,4,3,4,5,4,1,4,3,2,2","0.12939999999999996,239.26953125"
4,"5,3,3,6,2,5,5,3,5,3,4,5,4,3,5,5,4,3,2,6,6,5,5,1,7,4,2,4,3,5,4,6,6,1,5,4,2,5,3,3,5,5,4,6,3,1,4,3,2,2,4,2,3,4,3,6,6,3,3,1,2,3,5,3,3,4,1,3,3,4,6,3,3,1,6,2,2,3,5,3,3,4,1,1,5,5,4,4,3,7,5,2,1,2,5,2,2,3,2,5,5,2,5,3,4,6,4,6,3,2,4","0.04859999999999998,282.123046875"
4,"7,1,2,4,2,5,2,6,1,5,1,4,1,1,2,5,6,1,3,1,4,4,4,3,2,2,4,2,3,3,3,2,2,4,3,4,2,3,3,3,1,4,2,1,7,3,6,5,4,3,3,1,1,1,3,4,4,3,1,3,2,6,4,6,1,2,1,5,3,7,2,2,5,7,2,5,4,1,2,4,3,4,3,5,5,1,2,2,3,7,4,1,2,1,1,3,3,3,3,1,3,5,2,5,1,4,3,6,4,2,6","0.1764,236.794921875"
4,"5,1,4,3,2,5,1,3,1,5,1,4,1,2,2,5,2,1,4,1,5,4,7,3,2,4,5,2,2,3,3,2,3,4,2,6,2,4,3,5,1,5,1,1,7,3,5,5,3,5,3,1,1,1,3,3,2,3,1,3,3,5,4,6,1,2,1,6,3,5,3,1,5,7,3,5,4,3,2,5,3,4,4,5,6,1,2,1,3,7,4,4,2,1,1,3,2,3,3,1,2,5,4,5,3,5,2,5,4,2,4","0.12639999999999996,243.0263671875"
4,"5,1,3,3,2,4,5,5,1,5,1,5,1,2,3,5,4,1,2,2,5,5,4,5,1,4,6,3,2,1,3,4,3,1,2,6,2,4,3,5,1,3,3,2,7,3,7,5,2,5,2,2,4,1,5,2,1,4,2,4,3,6,6,6,1,2,1,4,4,5,1,2,5,7,3,6,4,3,3,6,4,5,4,4,6,1,2,1,3,6,3,5,2,1,1,2,2,3,1,1,2,7,5,5,8,3,5,6,2,3,4","0.08299999999999996,254.646484375"
4,"7,3,3,3,1,4,5,4,3,2,1,4,1,3,4,5,3,5,2,1,1,3,1,5,4,5,4,5,4,3,5,5,4,2,4,4,1,4,2,3,1,3,2,1,8,3,6,4,2,5,3,1,4,1,4,5,1,1,2,3,4,4,6,6,2,5,1,2,3,3,2,1,4,6,5,5,2,2,4,1,3,4,3,3,6,1,4,1,4,4,1,3,2,1,1,2,6,2,2,1,5,4,3,6,6,4,6,4,3,5,3","0.08819999999999995,244.2861328125"
4,"5,1,2,3,3,5,3,6,1,5,1,4,1,1,2,2,4,1,3,1,3,5,5,3,2,4,4,2,4,3,4,1,3,2,4,6,2,3,3,5,3,5,3,1,5,4,4,5,2,4,2,2,2,1,4,3,2,3,2,2,2,5,4,6,1,2,1,3,3,4,2,3,5,7,1,5,4,2,3,4,2,5,3,6,5,2,2,2,3,6,3,4,1,1,1,3,3,2,1,1,1,4,1,5,3,5,2,6,6,3,5","0.263,233.92578125"
4,"5,2,2,3,3,4,1,4,1,4,1,5,2,3,2,5,3,1,3,1,5,4,4,3,2,1,5,4,2,3,3,2,3,1,1,6,2,3,3,5,1,6,4,2,7,3,6,6,3,4,3,1,1,1,3,4,2,4,1,3,2,6,3,6,1,2,1,5,3,7,1,3,5,7,2,5,5,3,3,3,3,5,5,5,6,1,2,1,3,5,4,3,2,1,1,3,5,4,3,1,2,6,2,5,4,5,3,6,4,3,2","0.12080000000000002,245.4248046875"
4,"7,4,4,7,1,4,4,2,7,6,7,5,1,1,6,5,5,4,5,7,6,7,5,7,6,5,7,7,3,3,2,6,6,2,2,7,4,7,5,3,5,6,5,6,3,2,6,1,6,7,4,1,1,2,1,4,1,3,6,2,1,3,6,5,3,3,1,3,4,2,6,4,2,1,7,1,1,4,7,5,4,2,3,2,6,5,6,3,3,6,4,2,2,3,7,3,2,2,1,6,7,3,2,4,6,4,6,7,2,6,5","0.04859999999999998,314.912109375"
4,"5,1,2,2,3,4,5,4,1,6,1,5,1,6,2,4,5,1,3,1,5,5,4,4,2,1,5,3,2,3,3,2,2,1,1,7,2,4,4,3,1,6,3,2,8,2,6,6,3,5,2,1,4,1,4,4,2,3,1,4,2,7,4,7,1,2,2,5,3,7,1,3,5,7,2,5,5,3,3,3,3,4,4,5,6,1,2,1,3,6,4,3,2,1,1,3,5,3,3,1,4,7,2,5,4,5,6,6,2,2,5","0.09260000000000002,257.318359375"
4,"5,1,3,5,3,3,7,5,2,5,1,6,4,4,5,6,4,1,7,1,3,2,4,5,2,7,5,4,2,2,3,5,3,2,1,3,2,2,4,5,2,4,6,3,3,1,6,3,3,1,7,3,2,2,3,4,1,3,1,4,2,2,2,3,2,4,2,2,2,5,1,2,3,5,4,5,3,1,1,7,4,2,4,6,6,4,3,1,1,4,6,7,2,2,3,2,2,3,2,3,5,3,2,6,6,5,5,5,2,2,3","0.07740000000000002,257.591796875"
4,"6,3,7,5,1,1,5,1,6,3,5,2,5,1,4,5,1,2,5,2,5,6,4,3,6,3,5,5,3,3,2,3,6,1,1,1,3,3,5,3,1,6,6,5,1,2,1,6,5,7,4,2,3,3,5,4,1,3,6,1,3,3,2,5,3,3,2,3,4,2,1,5,3,1,5,4,2,4,6,3,4,5,3,6,6,6,6,1,4,6,4,1,2,3,3,2,3,2,4,6,6,3,5,5,4,4,6,2,2,4,6","0.07340000000000002,275.4208984375"
4,"4,1,3,5,2,4,4,6,5,3,5,2,3,3,4,5,5,2,5,2,4,5,2,1,3,5,4,2,2,4,4,7,3,4,4,6,3,4,3,4,6,5,4,2,3,2,5,4,1,2,4,4,2,5,2,2,3,3,2,6,2,1,1,5,2,3,1,2,6,3,6,2,3,2,6,1,4,2,4,4,4,3,2,3,6,5,3,4,2,5,5,3,1,2,4,2,2,3,2,5,5,3,3,4,5,6,6,6,3,4,6","0.07540000000000002,265.9482421875"
4,"5,2,4,4,2,5,3,6,3,5,3,4,1,2,1,5,5,2,3,1,3,5,5,3,1,4,3,4,2,2,2,3,1,2,2,6,2,4,4,5,2,4,2,3,6,3,5,5,2,5,5,2,3,1,1,4,2,2,2,4,2,5,4,4,2,2,2,4,3,7,1,2,5,7,2,4,2,3,7,2,3,3,4,4,7,1,3,2,3,6,2,3,1,1,1,3,3,2,1,1,4,4,2,6,4,4,5,6,4,3,4","0.09540000000000004,245.6220703125"
4,"4,1,4,5,1,4,4,4,2,5,1,5,1,2,3,5,7,1,4,2,4,3,4,5,2,4,4,3,2,2,4,2,3,1,2,6,2,4,4,4,1,5,1,1,5,3,6,5,1,4,2,1,1,1,2,5,2,2,1,3,3,5,5,4,1,2,1,2,4,6,2,2,5,6,2,5,2,3,4,4,3,4,3,4,6,1,2,1,3,7,4,3,1,3,2,3,3,1,2,1,4,5,2,7,4,3,4,6,4,2,5","0.15400000000000003,239.4892578125"
4,"5,2,2,2,1,4,4,5,1,5,1,5,1,4,3,5,3,2,3,1,5,4,5,5,2,4,4,3,2,3,4,3,3,3,2,6,2,4,2,6,3,5,4,2,6,4,5,5,1,4,5,2,5,1,1,5,1,1,2,1,2,4,4,5,2,2,1,3,3,4,1,1,6,5,3,5,2,4,1,4,3,6,3,4,3,1,3,2,3,7,3,3,1,1,2,4,1,3,2,2,2,5,2,6,5,4,2,5,5,1,3","0.13219999999999998,241.39453125"
4,"5,2,2,2,2,5,2,6,1,7,1,4,1,3,3,4,3,1,2,1,5,2,7,3,2,4,4,4,3,3,2,1,2,2,2,6,2,4,2,5,2,5,3,1,4,3,3,5,2,4,3,4,1,2,2,4,2,2,2,1,2,6,4,6,2,2,2,4,3,5,2,6,5,7,2,5,3,2,4,3,4,5,4,6,4,2,2,2,3,6,2,3,1,1,1,3,1,3,5,1,2,5,4,6,4,4,3,6,3,1,2","0.18100000000000005,239.861328125"
5,"5,2,2,3,3,4,5,6,3,3,1,5,6,4,4,2,5,6,2,1,1,2,2,4,3,5,2,4,5,4,3,2,4,2,6,5,2,3,2,3,6,4,2,1,2,3,2,5,2,4,4,3,4,4,4,1,1,2,1,5,6,4,6,6,3,4,1,1,3,1,1,3,5,6,4,6,1,2,1,3,3,2,3,1,3,2,6,5,4,4,2,3,1,3,1,2,2,4,1,5,4,2,4,5,3,3,5,3,4,2,3","0.05720000000000003,247.8994140625"
5,"5,2,3,4,1,4,5,4,3,1,1,2,5,3,4,4,3,4,2,1,1,2,3,5,2,5,4,5,4,2,3,4,2,2,4,5,3,4,2,2,3,4,2,3,5,4,4,3,2,4,4,1,2,3,3,2,1,2,1,4,5,5,5,6,2,5,1,1,3,3,2,3,1,7,4,4,1,3,4,2,1,2,4,1,6,1,2,4,4,4,2,3,2,2,1,2,3,2,1,1,5,6,3,5,5,4,6,5,3,2,4","0.06520000000000004,231.921875"
5,"6,2,3,3,3,6,4,3,2,3,1,4,2,2,2,4,3,3,3,5,3,4,5,3,4,4,3,4,4,3,4,3,5,1,4,3,2,5,3,7,6,5,5,2,5,3,4,5,2,2,4,1,2,3,2,4,3,3,3,2,2,6,4,6,2,2,1,3,3,4,3,2,5,2,3,3,3,3,2,4,3,4,1,1,5,1,5,2,5,6,4,5,1,3,6,2,1,3,1,4,2,4,4,7,3,5,4,6,3,2,4","0.052200000000000024,254.0546875"
5,"5,3,3,5,2,4,4,5,3,1,1,3,2,3,4,5,3,3,3,3,5,3,4,4,2,5,3,5,3,4,4,4,5,1,4,5,3,4,4,3,5,6,3,2,4,2,5,2,3,4,4,1,2,1,2,3,3,4,3,4,4,2,6,6,3,5,1,2,3,3,3,3,1,7,3,4,1,3,5,2,5,2,4,1,6,5,2,4,4,4,2,1,1,2,3,1,3,3,2,2,6,3,3,5,5,4,5,6,3,3,4","0.042200000000000015,255.4892578125"
5,"5,3,3,4,2,5,2,5,2,1,3,3,1,2,4,4,3,6,2,1,2,2,4,6,2,4,3,3,4,2,3,1,6,3,3,4,3,4,3,3,3,5,2,2,5,3,4,3,2,4,3,1,2,1,2,2,2,3,1,3,5,4,6,6,2,4,1,2,4,1,2,2,2,6,4,4,1,2,2,2,2,2,4,2,4,2,3,3,3,5,3,3,1,2,1,2,3,2,1,1,4,2,4,5,5,4,3,4,3,3,3","0.07599999999999996,225.0986328125"
5,"5,2,4,4,1,4,2,4,2,1,1,2,3,2,4,4,2,3,2,1,3,2,4,4,2,5,4,4,4,4,3,3,2,2,2,5,3,4,2,3,2,4,2,2,5,3,4,1,2,4,4,3,3,2,2,2,3,1,2,3,2,5,6,6,2,3,1,1,4,3,1,2,1,6,4,5,1,3,3,1,1,2,5,1,3,1,3,4,3,4,3,1,1,3,1,2,3,4,3,2,4,2,3,5,5,4,1,4,2,5,3","0.14780000000000004,218.7685546875"
5,"5,2,5,6,3,4,6,5,5,3,4,6,4,4,4,4,4,3,2,5,4,4,2,1,4,5,2,4,3,4,4,4,4,3,3,5,3,3,4,3,4,4,4,4,3,1,4,3,2,2,5,2,3,2,4,2,6,1,2,2,1,2,3,3,3,4,1,4,4,4,6,3,4,5,4,4,2,3,7,3,5,4,5,2,7,3,3,3,3,6,4,3,1,2,5,2,2,4,2,5,6,5,5,3,4,6,4,6,3,4,4","0.04039999999999999,276.4833984375"
5,"5,1,1,3,2,4,3,6,1,1,2,3,2,3,2,2,4,3,3,1,2,2,7,3,1,2,3,4,4,3,4,2,4,2,3,6,1,3,2,5,3,4,3,2,4,6,3,6,3,3,2,1,3,2,3,2,2,4,1,1,2,4,4,6,3,2,2,4,3,1,2,2,4,6,4,5,3,2,1,3,3,4,5,3,3,1,4,4,4,6,3,5,1,3,1,3,1,4,1,4,2,4,3,6,3,4,6,4,2,3,5","0.0756,230.859375"
5,"5,3,2,4,3,5,4,5,3,2,1,6,1,2,3,6,3,1,3,6,3,4,5,2,1,4,3,5,3,3,5,4,3,2,2,6,2,3,3,5,3,5,2,2,4,1,4,2,4,2,4,1,2,1,3,4,2,5,3,1,2,5,5,6,3,4,1,3,3,6,5,3,4,3,5,3,1,3,4,4,4,5,3,6,5,1,3,2,2,7,6,2,1,1,4,3,1,3,2,2,4,4,3,5,6,4,3,5,4,5,4","0.0484,254.1533203125"
5,"5,1,2,4,4,6,1,5,1,1,4,1,1,2,4,5,3,5,1,2,1,1,7,3,1,4,3,4,5,4,3,2,4,4,2,5,1,3,2,4,2,4,3,1,6,3,3,6,1,3,3,2,3,1,2,2,4,3,1,2,2,4,5,6,2,2,1,3,3,1,2,1,3,5,4,5,2,2,3,2,2,3,5,3,2,1,3,2,4,4,4,4,1,2,1,3,1,4,1,2,3,1,3,5,4,4,1,4,2,3,2","0.259,220.5751953125"
5,"5,3,2,4,3,5,1,5,2,1,3,1,1,2,4,3,4,6,1,2,3,2,6,3,2,4,3,3,4,4,3,1,4,3,3,4,2,4,3,3,1,4,2,2,4,2,4,6,2,3,3,3,3,2,2,2,4,3,2,3,2,4,6,6,2,3,1,3,5,1,1,2,2,4,4,5,3,1,2,2,2,2,4,2,3,2,4,3,2,5,4,1,1,2,1,2,3,4,4,2,4,2,3,5,4,4,1,4,2,5,2","0.15800000000000003,225.470703125"
5,"5,3,8,5,4,4,4,6,2,2,4,6,4,4,3,1,4,2,3,3,4,3,1,3,4,6,2,4,3,3,5,2,1,3,3,6,5,3,4,3,3,2,2,1,3,3,2,6,2,2,4,2,3,1,5,2,1,1,2,4,3,2,6,2,3,4,1,4,4,3,2,4,5,6,3,5,3,3,2,3,4,5,5,3,7,3,3,4,2,6,3,4,1,2,2,2,3,4,2,3,4,5,5,4,4,4,3,5,3,4,3","0.04239999999999999,257.6904296875"
